,Betweenness Centrality,Closeness Centrality,Degree Centrality,Eigenvector Centrality,Clustering Coefficient,PageRank
responder,0.0008619448075279829,0.37696185674878724,0.047943477163764826,0.005011550939970983,0.00029292924600647993,0.0005752193003860847
pa,0.0002621586683279938,0.35939058674163415,0.024224072672218017,0.0005917771757516859,0.0003215366599470557,0.00031909892905542615
normally,1.6102349344466352e-05,0.3287159920371599,0.0058036840777189,9.759202616416812e-05,0.00036127747431550134,6.30951956194801e-05
throat,4.3663067683143167e-05,0.3288796680497925,0.004289679535705274,2.824484453969278e-05,0.00038521651180052467,5.776366709674584e-05
shark,2.4627098914664528e-05,0.3359043905746737,0.010093363613424174,7.517523884352802e-05,0.00034929463966882935,0.00010350164212621712
noticed,7.1578950908709196e-06,0.3231409001956947,0.005299015897047691,3.547129112339467e-05,0.00036235846234649384,6.403726963337411e-05
disk,1.0636456680944594e-07,0.308212785814279,0.0020186727226848347,2.918888078123069e-05,0.0012950323381889825,7.083827628940619e-05
innocent,0.00014126922739607963,0.35789758872934163,0.02094372949785516,0.0006913154000145612,0.00036100103905640243,0.00016702797443416106
robert,4.2556752563960466e-05,0.3320485965647256,0.0058036840777189,8.978177084884317e-05,0.00018192889867368127,7.805270126899126e-05
reading,0.00013934711574879887,0.36314487308714377,0.015897047691143074,0.00031906900583782957,0.0003409690553414114,0.00014354518799195604
lateline,3.506028147675973e-06,0.29871108766111404,0.0020186727226848347,4.0477868118344414e-05,0.0012378042147724033,6.418808257231531e-05
roof,0.000518038860494825,0.3697518193692853,0.025485743123896037,0.00042198522822153395,0.00020651567881024038,0.00018774509292173
kevin,0.00014544119790594815,0.35295689348058423,0.019429724955841533,0.00021533793764506062,0.00025561677047356154,0.0003318066915594156
northeast,0.00046992267717791894,0.34940927526009524,0.01690638405248549,0.0002524573120736422,0.0003551377527857154,0.00017652106254138896
resident,0.0021323345872928698,0.3886818360141232,0.0928589452435024,0.003849264789571576,0.0001963872503213512,0.0009967258103860696
whoricane,0.0,0.10465300517587409,0.000757002271006813,1.4309345498560193e-06,0.0020108206934061246,6.364557632249926e-05
mammoth,2.87939464339348e-07,0.30319026853339454,0.003785011355034065,0.00012576146723416843,0.001268211816943521,9.204800820705759e-05
area,0.004929090340982186,0.3964982491245623,0.14130709058793844,0.008606018697439459,0.0002070815743978993,0.0019400367452235125
tim,7.175873641853134e-05,0.34644636768948334,0.00933636134241736,0.00011851087365008804,0.00027067565923916164,0.00011013438576083529
ruining,1.7059565686614578e-06,0.3191849226804124,0.0047943477163764825,5.274035024576533e-05,0.0007436493914384789,6.779973075368018e-05
doughnut,6.875168890473235e-08,0.2926234955327475,0.0027756749936916477,1.302541158617748e-05,0.000422593121617371,7.255924868985551e-05
easy,3.865306306511681e-05,0.32633399209486164,0.007317688619732526,5.0626350892557014e-05,0.0003008443856595156,7.542874401947855e-05
deadline,1.6222204265052994e-05,0.31417472649437134,0.0035326772646984608,3.320270098734608e-05,0.00035199234052365216,7.57668807465427e-05
inspiring,3.203961055428586e-05,0.3359043905746737,0.010093363613424174,4.920839286346999e-05,0.00022050218048400567,8.595684292252091e-05
facebook,0.0005346362343226734,0.36951048951048954,0.026999747665909665,0.0006441402025815862,0.00026252507670660087,0.0002380171657511371
comfort,0.0001651757393145737,0.3469620031518123,0.018925056775170326,0.0005205460206027339,0.0003242204096190483,0.00017475422450513286
til,0.0001630053234011677,0.35387088132869005,0.014887711329800657,7.913994899680855e-05,0.00023275797533619814,0.00011270357917777063
extensive,2.930842188092365e-05,0.341196728368489,0.007317688619732526,0.00011692037587533067,0.0003315022192295218,9.987145106415008e-05
wheres,2.953175879364775e-05,0.33906570841889117,0.0063083522583901085,5.917982934053172e-05,0.0002893812283734473,6.714742436136079e-05
wound,1.3676219739367531e-05,0.32274615196677253,0.005046681806712087,9.849309523534082e-05,0.0001748964898348866,6.443586725183151e-05
thanx,4.68117498968475e-06,0.3078536471684922,0.002271006813020439,3.645962504251456e-05,0.001186277546458782,5.940259109937664e-05
adult,1.3278754014821906e-05,0.31355328744362687,0.0035326772646984608,2.1238260217989218e-05,0.00017777903387979248,6.0239391044782374e-05
pretty,0.0006384256652398015,0.38146116084319953,0.04592480444107999,0.0007784392823036027,0.00022745968328760597,0.00034637275495940685
ted,2.670111381582526e-05,0.32172430589381396,0.0047943477163764825,0.0002670057846368588,0.0004280491524559215,0.00011749568014606117
structure,2.3986846048374853e-05,0.33129911386055844,0.006056018168054504,0.0004850828636635701,0.0006825308713417419,8.375762789771053e-05
cuddle,3.081474475334502e-05,0.32975536694957563,0.009084027252081756,6.221464266296069e-05,0.0004166597975348784,0.00010630625874812749
rumor,0.00014826248744310262,0.3466888286239174,0.00757002271006813,0.00012929055537492707,0.00025813784303779737,6.808683180325358e-05
ac,2.0453092501090452e-05,0.3192877860135353,0.004289679535705274,1.053233787095891e-05,0.00012997886996250177,5.661165797991117e-05
extremely,0.00013671739166236371,0.3720428088621855,0.01968205904617714,0.00036549314611663625,0.00022538771110340656,0.0001646691041244617
meteorologist,5.420780071561835e-06,0.3231409001956947,0.0047943477163764825,3.276886566346256e-05,0.0003613179350598107,6.006869669236559e-05
arm,8.703452827229267e-05,0.35747790005412233,0.00933636134241736,0.00014712532309286888,0.0002765093944627406,8.953001230078893e-05
least,0.0021595204612840763,0.39381894067375534,0.08276558163007822,0.0063206432157764045,0.00027480365782343077,0.0011258997799608362
smell,9.465540491108799e-06,0.31660941120076697,0.0047943477163764825,4.0740056554483494e-05,0.0002146473082069515,6.651572524517126e-05
con,4.5623316836674044e-05,0.3363320037341933,0.0055513499873832955,0.00015984712767261496,0.00024583475350732235,8.171248312572869e-05
died,0.0013554548994101402,0.3813877393898566,0.06232652031289427,0.024466618980216744,0.00040056104253016577,0.0011405857356040852
berti,1.336651473398405e-06,0.31070168561348493,0.003785011355034065,0.0003950249637774279,0.0006187700142273003,7.254483114041532e-05
region,0.0001851711407362227,0.34404028127441616,0.018420388594499116,0.0007229753669978773,0.0002227072120716041,0.00030276964631243726
channel,0.00010288350890852686,0.3465675557498907,0.011102699974766591,0.0001700440131017861,0.000363953463452484,0.00010463511602381987
tasmania,8.64104783137865e-06,0.3138512710857686,0.004542013626040878,4.399773996355748e-05,0.0004502754194204743,6.549279097250137e-05
deer,4.893349057115623e-05,0.34072736652050556,0.008831693161746153,3.3344260857004764e-05,0.00023734479974749225,0.00011163876700608492
profit,4.7596193149948716e-05,0.3375638841567291,0.008579359071410548,8.053125543393921e-05,0.00026917064351173896,8.160120629606546e-05
bostonian,0.00011696084366912823,0.35248599128346525,0.0116073681554378,2.0486422866224543e-05,0.00012208681941915895,9.607144688169206e-05
timelapse,8.86505635355238e-07,0.3048930604708417,0.0025233409033560434,6.977635523952172e-05,0.0006773037300964555,5.383846164111434e-05
august,2.230980652582945e-05,0.3229039354681007,0.005299015897047691,0.00012989094155496574,0.00030472980690763327,6.384315090161125e-05
th,0.0021346607150971955,0.3903664302600473,0.08024224072672217,0.0020289510794569074,0.00019169255769426263,0.0008372823374826966
spending,4.267108605551329e-05,0.3323549144582355,0.00984102952308857,4.354255906000855e-05,0.00024337896021520383,8.955103258006828e-05
fails,2.312809173900285e-05,0.3282803180914513,0.0063083522583901085,0.0002624478277509244,0.0003047990846578678,9.76241236321233e-05
sense,0.00011368991185427975,0.3620500639503015,0.014383043149129447,0.00014034216192178488,0.0002510185517145255,0.0001168564016749341
alley,4.0277608812830974e-05,0.3399674015612936,0.010345697703759777,0.00010869533652600189,0.00026887251958755004,0.00015594724619488157
signing,1.5350610574310292e-05,0.31988053918798937,0.0055513499873832955,3.5178035598521615e-05,0.00022831845143174984,6.854119401917256e-05
beer,0.00021691730153699306,0.3532085561497326,0.01564471360080747,5.4385458500983845e-05,0.00018012756068071746,0.00012712946867472245
unfortunately,3.240819274982873e-05,0.3301674581354661,0.0047943477163764825,8.557775663037941e-05,0.0002960789015103354,6.129916458707784e-05
brief,1.0693488107334645e-05,0.3306909212283044,0.0047943477163764825,6.271749474059803e-05,0.00032028912363205064,5.9981484577600445e-05
believe,0.0009670027439808288,0.38780702612780116,0.05980317940953823,0.0018618756250385468,0.000284152668395529,0.0005648439486721958
trail,0.00014596161284691827,0.3672164566345441,0.022457734039868785,0.0002171110846602002,0.00024648329829635087,0.0002604542275529382
smile,2.299030004273558e-05,0.34371205550737205,0.010093363613424174,0.0002047132315550884,0.0002982971820458176,9.919373560990114e-05
mistake,8.476062782682275e-06,0.32986515731646415,0.004289679535705274,0.00022718240454081595,0.00034328314963430674,7.18839684070505e-05
summer,0.00034632910313917644,0.36779582366589325,0.018925056775170326,0.000116036688711838,0.00023490633961375997,0.00014899656477671732
bike,0.00018322537982891216,0.36321143799835026,0.013121372697451426,3.844419902922561e-05,0.00018322502560886696,0.0001074833181569572
jeezi,0.0,0.08814697835805957,0.0005046681806712087,1.0269099510935243e-05,0.003612945406685586,4.943629099571216e-05
actually,0.0007445488795794144,0.3852809644176551,0.051980822609134496,0.0011547678987425996,0.00023893855414341915,0.0005991949387013282
japan,2.8390658861883326e-05,0.33556308213378494,0.007822356800403735,0.00030611504198989646,0.0004753056454262372,9.371153950405096e-05
wrap,1.3105072497736522e-05,0.33019496750541577,0.0058036840777189,3.450580479928279e-05,0.00037732838715445917,7.163534385338312e-05
feel,0.002254456046214853,0.3964982491245623,0.0757002271006813,0.0021222152524728484,0.00022855101799987076,0.0008084497472406651
gustav,0.0,0.10211548867530727,0.000757002271006813,1.2405775129224085e-06,0.0020108206934061246,9.316055875336107e-05
edmonton,0.00010967839656717629,0.353555178874119,0.018168054504163512,0.000103113483821965,0.00021359752136833573,0.00018111861717965967
brought,0.00013806776631249584,0.3550120935232464,0.019934393136512744,0.0010884009242697979,0.0002949119613864919,0.0003505420174759353
october,2.234513505342097e-05,0.31936497703279876,0.008327024981074942,6.114883323482084e-05,0.0002757135448885998,0.0001023056654616954
liquor,5.128826406414302e-05,0.3364462178453179,0.006560686348725713,0.00013830623902091898,0.00038215317597971624,9.700616235857947e-05
recentlydrought,0.0,0.09493807344944062,0.0010093363613424174,0.00011978664572703828,0.003266379804098125,7.187781665992926e-05
looting,0.0001432589193033416,0.36040378319388866,0.01791572041382791,0.001277605697154248,0.0003375588743228112,0.0001350335719752589
saying,0.0012128924145407105,0.39229855474163533,0.04769114307342922,0.0010087688114449361,0.00027108266469996707,0.0003356078786594901
upon,2.7982436463054918e-05,0.33767893660531695,0.007822356800403735,0.00019081737967994918,0.0004115650911457504,8.013814916341212e-05
vinnies,0.0,0.09726585509522874,0.0010093363613424174,0.00014243236951795663,0.008496100836783375,6.638837539533858e-05
spongebob,2.073052016781162e-05,0.32164597029461894,0.005299015897047691,2.1292737688052173e-05,0.0003868365079685773,7.416251528948823e-05
fertizlier,0.0,0.08852700710360542,0.0010093363613424174,0.003192421368387118,0.01841594063328619,6.506799067133572e-05
fortunate,1.9336334616205654e-05,0.3419917155678288,0.006813020439061317,0.0001044741818576456,0.00046642793746021584,6.773857241173384e-05
lived,0.00011179195138018603,0.36674069961132705,0.01514004542013626,0.0006372944115089391,0.00041060007618727736,0.00016920012886103157
river,0.004046988172357121,0.3958250099880144,0.12061569518041887,0.002025801016711642,0.00016904409872066676,0.0021797177264520334
tower,0.00037251968251817764,0.3763175386952806,0.016149381781478678,0.0003163218919862806,0.00022680463631363155,0.00017810508232146864
cema,7.423536208079103e-06,0.3137518802945135,0.003785011355034065,9.984068543295983e-06,0.00016355103480855278,6.599559495378056e-05
west,0.009203166081981757,0.4020900974025974,0.21069896543022962,0.19879610484911747,0.000211591616941502,0.004802411027037435
begin,0.0010968124973169738,0.3826028190770419,0.041635124905374715,0.001061762289332554,0.0002466324158646969,0.00044208003470396417
computer,1.9578722389981206e-05,0.32684536082474225,0.004289679535705274,3.566433151220587e-05,0.00020612482294126206,6.177509470035121e-05
extropical,9.516174822234558e-06,0.3120472440944882,0.0032803431743628564,3.5445608192941305e-05,0.0005784084498189582,6.501532460610461e-05
fibre,0.0,0.06360747303543914,0.0010093363613424174,2.089573130206462e-07,0.0034018066909018694,0.00014440451713192788
shocked,6.227477764445497e-05,0.3546308724832215,0.013626040878122634,0.000574286938048882,0.0003907010817276819,0.00012532673611870027
hitting,0.00014844663051326472,0.36218241637726195,0.01867272268483472,0.0006897588178438695,0.0005136285578328625,0.0002053898660867387
leaving,0.0005362221476661441,0.36759113254800113,0.021196063588190765,0.00023663190745418073,0.00020783287288422193,0.00016649529731785467
ruined,9.239384579978793e-06,0.3137767220902613,0.005046681806712087,6.688805761129269e-05,0.00027920412918725325,6.781679297042374e-05
perspectiveits,0.0,0.11997820229481396,0.000757002271006813,8.714819135550399e-05,0.008043289561445994,5.286398574336776e-05
wanting,1.051158278084914e-05,0.33947233167723145,0.005299015897047691,4.204600038732172e-05,0.00048398845412498385,6.159884556301655e-05
present,8.135156366504239e-06,0.3047758209643928,0.003785011355034065,0.0012892320034780195,0.0009792444227897908,9.303004302414533e-05
opened,5.3683984596605684e-05,0.3483649789029536,0.011102699974766591,0.00013243021138213386,0.00024278189696487314,0.0001308111983269736
amatuer,0.0,0.10516399532958284,0.0005046681806712087,2.0472756894933184e-06,0.00440695725222861,4.8911615120121864e-05
rock,0.00017477131031203597,0.3550757100618224,0.01867272268483472,0.0036947493551687484,0.00040983569571366446,0.00016500898590174793
magically,0.0,0.18376999768142824,0.0017663386323492304,4.385630079169357e-05,0.001209175038907893,8.220059350764434e-05
boy,0.0005306861071751574,0.3862949605224681,0.0406257885440323,0.002196160025457816,0.000285296663329272,0.0005556619291335085
enmax,6.757320360181051e-06,0.3092228464419476,0.004542013626040878,1.4182172541724781e-05,0.00018423542787291745,6.909289389720717e-05
coast,0.0030776637444890572,0.39090550404419017,0.08478425435276306,0.0021341565297406458,0.00021137823187204136,0.0011729077729082233
